id,seller_id,category_id,title,slug,description,short_description,price,compare_price,sku,inventory_count,weight,dimensions,images,is_active,is_featured,has_variants,approval_status,rejection_reason,approved_at,approved_by,rating,review_count,view_count,created_at,updated_at
286,2,2,Hoodie Lite,hoodie-lite-177,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,41.43,54.227999999999994,SKU-000177-2180,88,0.7120539374918035,\N,"[""/uploads/products/product_286.png""]",true,false,false,approved,\N,\N,\N,4.1,47,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
287,1,2,Hoodie - Black,hoodie---black-178,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,31.64,41.352,SKU-000178-7317,45,4.047463068581238,\N,"[""/uploads/products/product_287.png""]",true,false,false,approved,\N,\N,\N,4.5,13,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
288,3,2,Hoodie V2,hoodie-v2-179,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,40.95,46.175999999999995,SKU-000179-7421,44,4.032135902885228,\N,"[""/uploads/products/product_288.png""]",true,false,false,approved,\N,\N,\N,3.7,21,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
289,2,2,Advanced Hoodie,advanced-hoodie-180,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,33.97,41.808,SKU-000180-3885,45,0.23123741591453206,\N,"[""/uploads/products/product_289.png""]",true,false,false,approved,\N,\N,\N,4.8,7,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
290,2,2,Hoodie Max,hoodie-max-181,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,49.46,61.67999999999999,SKU-000181-2910,28,0.7185665538183665,\N,"[""/uploads/products/product_290.png""]",true,false,false,approved,\N,\N,\N,4.3,10,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
291,2,2,Hoodie Model,hoodie-model-182,Comfortable hoodie with soft fleece lining.,Comfortable hoodie with soft fleece lining.,51.51,64.728,SKU-000182-3768,26,1.420951401127597,\N,"[""/uploads/products/product_291.png""]",true,true,false,approved,\N,\N,\N,4.8,26,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
292,2,2,Yoga Pants Plus,yoga-pants-plus-183,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,33.31,41.448,SKU-000183-1467,8,1.843967306474225,\N,"[""/uploads/products/product_292.png""]",true,false,false,approved,\N,\N,\N,3.6,49,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
293,2,2,Yoga Pants - White,yoga-pants---white-184,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,32.06,38.123999999999995,SKU-000184-2388,92,2.6583396664188044,\N,"[""/uploads/products/product_293.png""]",true,false,false,approved,\N,\N,\N,4.0,39,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
294,1,2,Yoga Pants V2,yoga-pants-v2-185,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,45.42,58.788,SKU-000185-9746,38,0.7281618844882713,\N,"[""/uploads/products/product_294.png""]",true,false,false,approved,\N,\N,\N,4.3,12,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
295,2,2,Yoga Pants Max,yoga-pants-max-186,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,37.67,52.32,SKU-000186-6804,21,1.8471931883287709,\N,"[""/uploads/products/product_295.png""]",true,false,false,approved,\N,\N,\N,3.9,12,\N,2025-09-17T14:11:41,2026-04-23T08:15:50
296,3,2,Elite Yoga Pants,elite-yoga-pants-187,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,36.49,47.424,SKU-000187-6708,77,3.1953982718360767,\N,"[""/uploads/products/product_296.png""]",true,false,false,approved,\N,\N,\N,4.4,45,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
297,2,2,Yoga Pants Max,yoga-pants-max-188,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,32.48,40.02,SKU-000188-4324,47,3.755068111342353,\N,"[""/uploads/products/product_297.png""]",true,true,false,approved,\N,\N,\N,4.8,26,\N,2025-09-17T14:11:41,2026-04-23T08:15:50
298,2,2,Yoga Pants Max,yoga-pants-max-189,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,34.1,45.263999999999996,SKU-000189-9913,100,4.354129279792797,\N,"[""/uploads/products/product_298.png""]",true,false,false,approved,\N,\N,\N,4.1,50,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
299,3,2,Pro Yoga Pants,pro-yoga-pants-190,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,29.38,35.988,SKU-000190-2441,97,1.9421223027242611,\N,"[""/uploads/products/product_299.png""]",true,true,false,approved,\N,\N,\N,4.6,3,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
300,2,2,Pro Yoga Pants,pro-yoga-pants-191,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,34.4,44.268,SKU-000191-9332,93,4.4101056605407525,\N,"[""/uploads/products/product_300.png""]",true,false,false,approved,\N,\N,\N,3.6,21,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
301,2,2,Yoga Pants - White,yoga-pants---white-192,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,27.85,38.82,SKU-000192-9673,80,3.359923856721745,\N,"[""/uploads/products/product_301.png""]",true,false,false,approved,\N,\N,\N,4.0,18,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
302,2,2,Yoga Pants Edition,yoga-pants-edition-193,Flexible yoga pants with four-way stretch fabric.,Flexible yoga pants with four-way stretch fabric.,46.03,53.879999999999995,SKU-000193-4134,32,4.553354096417263,\N,"[""/uploads/products/product_302.png""]",true,false,false,approved,\N,\N,\N,4.5,49,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
303,1,2,Baseball Cap Model,baseball-cap-model-194,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,19.41,26.34,SKU-000194-2332,19,4.733888754641982,\N,"[""/uploads/products/product_303.png""]",true,false,false,approved,\N,\N,\N,4.6,46,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
304,1,2,Baseball Cap Series,baseball-cap-series-195,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,26.93,32.4,SKU-000195-3146,7,3.982888171772419,\N,"[""/uploads/products/product_304.png""]",true,false,false,approved,\N,\N,\N,3.8,8,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
305,2,2,Baseball Cap,baseball-cap-196,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,31.85,41.652,SKU-000196-8453,5,0.5312435107317194,\N,"[""/uploads/products/product_305.png""]",true,false,false,approved,\N,\N,\N,3.6,48,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
306,3,2,Baseball Cap,baseball-cap-197,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,20.06,26.220000000000002,SKU-000197-8650,48,4.446280250906743,\N,"[""/uploads/products/product_306.png""]",true,false,false,approved,\N,\N,\N,4.5,12,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
307,3,2,Baseball Cap - Silver,baseball-cap---silver-198,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,24.34,30.323999999999998,SKU-000198-7733,29,1.8988107750401284,\N,"[""/uploads/products/product_307.png""]",true,false,false,approved,\N,\N,\N,4.1,18,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
308,2,2,Baseball Cap Plus,baseball-cap-plus-199,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,36.05,44.004,SKU-000199-9206,22,4.989105826332658,\N,"[""/uploads/products/product_308.png""]",true,false,false,approved,\N,\N,\N,4.7,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
309,2,2,Baseball Cap V2,baseball-cap-v2-200,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,22.53,27.192,SKU-000200-7384,14,3.1642049987769494,\N,"[""/uploads/products/product_309.png""]",true,false,false,approved,\N,\N,\N,4.9,22,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
310,2,2,Baseball Cap - White,baseball-cap---white-201,Adjustable baseball cap with embroidered logo.,Adjustable baseball cap with embroidered logo.,24.02,29.831999999999997,SKU-000201-4620,50,1.0642046037589017,\N,"[""/uploads/products/product_310.png""]",true,false,false,approved,\N,\N,\N,5.0,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
311,2,4,Coffee Maker,coffee-maker-202,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,85.51,97.15199999999999,SKU-000202-4405,9,3.354960234375211,\N,"[""/uploads/products/product_311.png""]",true,false,false,approved,\N,\N,\N,4.5,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
312,3,4,Coffee Maker,coffee-maker-203,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,68.65,92.44800000000001,SKU-000203-6399,18,1.125803034555929,\N,"[""/uploads/products/product_312.png""]",true,false,false,approved,\N,\N,\N,4.7,30,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
313,1,4,Coffee Maker,coffee-maker-204,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,76.24,89.004,SKU-000204-1343,68,4.434936020682442,\N,"[""/uploads/products/product_313.png""]",true,false,false,approved,\N,\N,\N,4.4,47,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
314,3,4,Coffee Maker - Red,coffee-maker---red-205,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,120.18,147.684,SKU-000205-4856,59,3.2012631169883727,\N,"[""/uploads/products/product_314.png""]",true,false,false,approved,\N,\N,\N,4.4,13,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
315,2,4,Advanced Coffee Maker,advanced-coffee-maker-206,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,69.05,89.832,SKU-000206-1524,88,1.0273818103202732,\N,"[""/uploads/products/product_315.png""]",true,false,false,approved,\N,\N,\N,4.8,14,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
316,1,4,Coffee Maker,coffee-maker-207,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,85.2,104.78399999999999,SKU-000207-7951,10,3.102146766589206,\N,"[""/uploads/products/product_316.png""]",true,false,false,approved,\N,\N,\N,4.8,15,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
317,1,4,Elite Coffee Maker,elite-coffee-maker-208,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,77.04,96.3,SKU-000208-2992,23,2.2038570770201953,\N,"[""/uploads/products/product_317.png""]",true,true,false,approved,\N,\N,\N,4.3,30,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
318,3,4,Coffee Maker - Blue,coffee-maker---blue-209,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,99.18,131.58,SKU-000209-1304,92,4.292727343568062,\N,"[""/uploads/products/product_318.png""]",true,true,false,approved,\N,\N,\N,4.6,37,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
319,3,4,Premium Coffee Maker,premium-coffee-maker-210,Programmable coffee maker with thermal carafe and auto-brew feature.,Programmable coffee maker with thermal carafe and auto-brew feature.,103.68,130.32,SKU-000210-9323,31,0.23632027152745708,\N,"[""/uploads/products/product_319.png""]",true,false,false,approved,\N,\N,\N,4.2,13,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
320,2,4,Ultra Air Purifier,ultra-air-purifier-211,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,136.08,170.352,SKU-000211-5520,39,1.4671530271426376,\N,"[""/uploads/products/product_320.png""]",true,true,false,approved,\N,\N,\N,3.7,17,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
321,3,4,Air Purifier,air-purifier-212,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,193.2,259.356,SKU-000212-6584,81,3.2097313121753883,\N,"[""/uploads/products/product_321.png""]",true,false,false,approved,\N,\N,\N,3.6,12,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
322,3,4,Premium Air Purifier,premium-air-purifier-213,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,124.99,174.096,SKU-000213-6791,47,2.2486098943616573,\N,"[""/uploads/products/product_322.png""]",true,false,false,approved,\N,\N,\N,4.1,50,\N,2025-09-17T14:11:41,2025-11-10T01:35:00
323,3,4,Air Purifier,air-purifier-214,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,168.94,227.316,SKU-000214-4052,38,2.0924971595921056,\N,"[""/uploads/products/product_323.png""]",true,false,false,approved,\N,\N,\N,4.6,18,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
324,1,4,Air Purifier - White,air-purifier---white-215,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,111.14,150.384,SKU-000215-9771,7,4.383168766028802,\N,"[""/uploads/products/product_324.png""]",true,false,false,approved,\N,\N,\N,3.8,10,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
325,1,4,Air Purifier - Blue,air-purifier---blue-216,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,207.58,244.66799999999998,SKU-000216-3483,53,3.626129683079623,\N,"[""/uploads/products/product_325.png""]",true,false,false,approved,\N,\N,\N,3.6,24,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
326,1,4,Air Purifier,air-purifier-217,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,106.95,144.396,SKU-000217-2952,17,2.461476913183751,\N,"[""/uploads/products/product_326.png""]",true,false,false,approved,\N,\N,\N,4.0,12,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
327,2,4,Air Purifier Series,air-purifier-series-218,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,180.66,250.488,SKU-000218-9875,69,4.688610165509021,\N,"[""/uploads/products/product_327.png""]",true,false,false,approved,\N,\N,\N,3.5,0,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
328,3,4,Air Purifier - White,air-purifier---white-219,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,153.7,173.076,SKU-000219-1871,65,2.1813932054547043,\N,"[""/uploads/products/product_328.png""]",true,false,false,approved,\N,\N,\N,4.6,47,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
329,1,4,Air Purifier,air-purifier-220,HEPA air purifier for clean and fresh indoor air.,HEPA air purifier for clean and fresh indoor air.,180.49,240.252,SKU-000220-6653,37,2.961636979035567,\N,"[""/uploads/products/product_329.png""]",true,false,false,approved,\N,\N,\N,3.5,21,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
330,1,4,Vacuum Cleaner,vacuum-cleaner-221,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,202.08,247.248,SKU-000221-5343,60,2.173096438714953,\N,"[""/uploads/products/product_330.png""]",true,false,false,approved,\N,\N,\N,4.5,42,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
331,2,4,Vacuum Cleaner Edition,vacuum-cleaner-edition-222,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,234.45,292.728,SKU-000222-8232,22,3.7542257425525607,\N,"[""/uploads/products/product_331.png""]",true,false,false,approved,\N,\N,\N,4.1,20,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
332,3,4,Vacuum Cleaner Series,vacuum-cleaner-series-223,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,187.69,259.356,SKU-000223-2454,88,4.829963155751606,\N,"[""/uploads/products/product_332.png""]",true,false,false,approved,\N,\N,\N,5.0,10,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
333,1,4,Vacuum Cleaner Edition,vacuum-cleaner-edition-224,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,178.23,244.608,SKU-000224-6168,43,1.7392932153712204,\N,"[""/uploads/products/product_333.png""]",true,false,false,approved,\N,\N,\N,4.8,4,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
334,2,4,Classic Vacuum Cleaner,classic-vacuum-cleaner-225,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,239.74,319.104,SKU-000225-5276,33,0.1106749052973439,\N,"[""/uploads/products/product_334.png""]",true,false,false,approved,\N,\N,\N,3.9,25,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
335,3,4,Classic Vacuum Cleaner,classic-vacuum-cleaner-226,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,195.36,251.46,SKU-000226-3662,51,2.0196438489461728,\N,"[""/uploads/products/product_335.png""]",true,false,false,approved,\N,\N,\N,3.9,50,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
336,3,4,Vacuum Cleaner - Red,vacuum-cleaner---red-227,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,259.41,333.828,SKU-000227-9627,70,2.4613877971511493,\N,"[""/uploads/products/product_336.png""]",true,false,false,approved,\N,\N,\N,4.5,31,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
337,1,4,Vacuum Cleaner - Silver,vacuum-cleaner---silver-228,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,233.05,281.364,SKU-000228-4344,5,0.3508357626231774,\N,"[""/uploads/products/product_337.png""]",true,false,false,approved,\N,\N,\N,3.6,16,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
338,2,4,Vacuum Cleaner,vacuum-cleaner-229,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,227.06,268.70399999999995,SKU-000229-8942,41,4.264470984851615,\N,"[""/uploads/products/product_338.png""]",true,true,false,approved,\N,\N,\N,4.9,33,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
339,1,4,Vacuum Cleaner,vacuum-cleaner-230,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,230.72,270.288,SKU-000230-5586,73,0.7870651243336941,\N,"[""/uploads/products/product_339.png""]",true,true,false,approved,\N,\N,\N,4.9,14,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
340,3,4,Vacuum Cleaner - Red,vacuum-cleaner---red-231,Powerful vacuum cleaner with multiple attachments.,Powerful vacuum cleaner with multiple attachments.,179.71,216.34799999999998,SKU-000231-2510,94,4.925757909626494,\N,"[""/uploads/products/product_340.png""]",true,false,false,approved,\N,\N,\N,4.0,44,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
341,3,4,Bed Sheets Set Lite,bed-sheets-set-lite-232,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,65.25,88.788,SKU-000232-4038,63,0.5602248643038533,\N,"[""/uploads/products/product_341.png""]",true,false,false,approved,\N,\N,\N,4.8,27,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
342,2,4,Bed Sheets Set - White,bed-sheets-set---white-233,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,48.68,56.699999999999996,SKU-000233-9923,22,0.5851640552523416,\N,"[""/uploads/products/product_342.png""]",true,false,false,approved,\N,\N,\N,4.7,29,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
343,1,4,Bed Sheets Set - Silver,bed-sheets-set---silver-234,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,52.98,68.28,SKU-000234-8212,43,2.944694889607537,\N,"[""/uploads/products/product_343.png""]",true,false,false,approved,\N,\N,\N,4.5,45,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
344,1,4,Bed Sheets Set Lite,bed-sheets-set-lite-235,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,38.23,53.24399999999999,SKU-000235-5576,63,3.3338161553373924,\N,"[""/uploads/products/product_344.png""]",true,false,false,approved,\N,\N,\N,4.0,3,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
345,3,4,Advanced Bed Sheets Set,advanced-bed-sheets-set-236,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,53.82,69.732,SKU-000236-3596,94,2.7374107582080804,\N,"[""/uploads/products/product_345.png""]",true,false,false,approved,\N,\N,\N,3.7,42,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
346,2,4,Bed Sheets Set - Red,bed-sheets-set---red-237,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,58.84,69.372,SKU-000237-8750,97,3.7006421179495237,\N,"[""/uploads/products/product_346.png""]",true,true,false,approved,\N,\N,\N,4.8,27,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
347,2,4,Bed Sheets Set - White,bed-sheets-set---white-238,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,79.27,89.736,SKU-000238-2996,98,1.6670800009569242,\N,"[""/uploads/products/product_347.png""]",true,false,false,approved,\N,\N,\N,3.5,41,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
348,3,4,Bed Sheets Set Max,bed-sheets-set-max-239,Soft and comfortable bed sheets made from premium cotton.,Soft and comfortable bed sheets made from premium cotton.,47.16,58.908,SKU-000239-7546,33,0.465432568404038,\N,"[""/uploads/products/product_348.png""]",true,false,false,approved,\N,\N,\N,4.1,19,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
349,3,4,Kitchen Knife Set,kitchen-knife-set-240,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,113.28,133.308,SKU-000240-7237,69,1.0868628013218369,\N,"[""/uploads/products/product_349.png""]",true,false,false,approved,\N,\N,\N,4.2,16,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
350,1,4,Classic Kitchen Knife Set,classic-kitchen-knife-set-241,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,106.36,121.332,SKU-000241-3157,82,2.6818739297692904,\N,"[""/uploads/products/product_350.png""]",true,false,false,approved,\N,\N,\N,4.9,32,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
351,3,4,Kitchen Knife Set - Black,kitchen-knife-set---black-242,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,101.93,137.59199999999998,SKU-000242-6684,70,2.9432352186149013,\N,"[""/uploads/products/product_351.png""]",true,false,false,approved,\N,\N,\N,4.8,15,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
352,3,4,Kitchen Knife Set,kitchen-knife-set-243,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,94.94,129.32399999999998,SKU-000243-4803,71,3.1277691935636054,\N,"[""/uploads/products/product_352.png""]",true,false,false,approved,\N,\N,\N,4.7,10,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
353,3,4,Standard Kitchen Knife Set,standard-kitchen-knife-set-244,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,96.5,132.22799999999998,SKU-000244-1268,54,0.1779928448004452,\N,"[""/uploads/products/product_353.png""]",true,false,false,approved,\N,\N,\N,4.7,30,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
354,1,4,Classic Kitchen Knife Set,classic-kitchen-knife-set-245,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,93.87,113.84400000000001,SKU-000245-9563,20,0.7502021857868912,\N,"[""/uploads/products/product_354.png""]",true,false,false,approved,\N,\N,\N,3.9,35,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
355,1,4,Kitchen Knife Set V2,kitchen-knife-set-v2-246,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,112.8,130.164,SKU-000246-2721,72,2.434960644974938,\N,"[""/uploads/products/product_355.png""]",true,false,false,approved,\N,\N,\N,4.7,26,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
356,1,4,Kitchen Knife Set Plus,kitchen-knife-set-plus-247,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,77.65,88.44,SKU-000247-9755,46,1.5634198151111913,\N,"[""/uploads/products/product_356.png""]",true,false,false,approved,\N,\N,\N,4.6,2,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
357,1,4,Kitchen Knife Set - Black,kitchen-knife-set---black-248,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,67.18,78.18,SKU-000248-7107,84,0.7767794149567188,\N,"[""/uploads/products/product_357.png""]",true,false,false,approved,\N,\N,\N,3.8,26,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
358,3,4,Advanced Kitchen Knife Set,advanced-kitchen-knife-set-249,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,93.81,129.408,SKU-000249-1206,70,2.3488583466679014,\N,"[""/uploads/products/product_358.png""]",true,false,false,approved,\N,\N,\N,3.8,24,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
359,3,4,Kitchen Knife Set Model,kitchen-knife-set-model-250,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,102.07,134.832,SKU-000250-5035,97,4.306572719330632,\N,"[""/uploads/products/product_359.png""]",true,false,false,approved,\N,\N,\N,3.8,47,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
360,1,4,Premium Kitchen Knife Set,premium-kitchen-knife-set-251,Professional kitchen knife set with wooden block.,Professional kitchen knife set with wooden block.,71.92,84.68399999999998,SKU-000251-5372,70,3.0592620574173806,\N,"[""/uploads/products/product_360.png""]",true,false,false,approved,\N,\N,\N,4.3,42,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
361,3,4,Throw Pillow Lite,throw-pillow-lite-252,Decorative throw pillow with removable cover.,Decorative throw pillow with removable cover.,24.13,28.631999999999998,SKU-000252-8904,82,4.728540514127686,\N,"[""/uploads/products/product_361.png""]",true,false,false,approved,\N,\N,\N,3.5,44,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
362,1,4,Deluxe Throw Pillow,deluxe-throw-pillow-253,Decorative throw pillow with removable cover.,Decorative throw pillow with removable cover.,30.19,33.779999999999994,SKU-000253-3108,43,3.0655739744976347,\N,"[""/uploads/products/product_362.png""]",true,false,false,approved,\N,\N,\N,4.5,23,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
363,1,4,Throw Pillow Series,throw-pillow-series-254,Decorative throw pillow with removable cover.,Decorative throw pillow with removable cover.,20.49,25.512,SKU-000254-1358,20,3.1276658051296025,\N,"[""/uploads/products/product_363.png""]",true,false,false,approved,\N,\N,\N,4.4,10,\N,2025-09-17T14:11:41,2025-11-07T20:11:16
364,3,4,Throw Pillow Max,throw-pillow-max-255,Decorative throw pillow with removable cover.,Decorative throw pillow with removable cover.,26.77,30.095999999999997,SKU-000255-5979,35,3.0772905733799925,\N,"[""/uploads/products/product_364.png""]",true,false,false,approved,\N,\N,\N,4.5,46,\N,2025-09-17T14:11:41,2025-11-07T20:11:17
365,2,4,Throw Pillow,throw-pillow-256,Decorative throw pillow with removable cover.,Decorative throw pillow with removable cover.,16.31,22.188,SKU-000256-1017,23,1.2265827900112545,\N,"[""/uploads/products/product_365.png""]",true,false,false,approved,\N,\N,\N,4.7,48,\N,2025-09-17T14:11:41,2025-11-07T20:11:17
